"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull","5 Feb 2025, 02:07","5 Feb 2025, 03:24","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",47,12,,,
"Pull","5 Feb 2025, 02:07","5 Feb 2025, 03:24","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",47,12,,,
"Pull","5 Feb 2025, 02:07","5 Feb 2025, 03:24","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",47,12,,,
"Pull","5 Feb 2025, 02:07","5 Feb 2025, 03:24","","Shrug (Machine)",,"",0,"normal",100,15,,,
"Pull","5 Feb 2025, 02:07","5 Feb 2025, 03:24","","Shrug (Machine)",,"",1,"normal",100,15,,,
"Pull","5 Feb 2025, 02:07","5 Feb 2025, 03:24","","Shrug (Machine)",,"",2,"normal",100,15,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Hanging Leg Raise",,"",0,"normal",,15,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Hanging Leg Raise",,"",1,"normal",,15,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Hanging Leg Raise",,"",2,"normal",,15,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Leg Extension (Machine)",,"",0,"normal",68,15,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Leg Extension (Machine)",,"",1,"normal",75,15,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Leg Extension (Machine)",,"",2,"normal",75,12,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Crunch (Machine)",,"",0,"normal",30,12,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Crunch (Machine)",,"",1,"normal",30,12,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Crunch (Machine)",,"",2,"normal",30,12,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Deadlift (Barbell)",,"",0,"normal",60,8,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Deadlift (Barbell)",,"",1,"normal",80,5,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Seated Leg Curl (Machine)",,"",0,"normal",61,12,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Seated Leg Curl (Machine)",,"",1,"normal",68,12,,,
"Supplement","4 Feb 2025, 02:33","4 Feb 2025, 03:38","","Seated Leg Curl (Machine)",,"",2,"normal",68,12,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Incline Bench Press (Barbell)",,"",0,"normal",50,12,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Incline Bench Press (Barbell)",,"",1,"normal",50,10,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Incline Bench Press (Barbell)",,"",2,"normal",50,6,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Seated Shoulder Press (Machine)",,"",0,"normal",39,8,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Seated Shoulder Press (Machine)",,"",1,"normal",32,10,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Seated Shoulder Press (Machine)",,"",2,"normal",32,10,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Decline Bench Press (Smith Machine)",,"",0,"normal",72,12,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Decline Bench Press (Smith Machine)",,"",1,"normal",72,12,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Decline Bench Press (Smith Machine)",,"",2,"normal",72,12,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Triceps Extension (Cable)",,"",0,"normal",28,10,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Triceps Extension (Cable)",,"",1,"normal",28,8,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Triceps Pushdown",,"",0,"normal",28,14,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Triceps Pushdown",,"",1,"normal",28,14,,,
"Push","31 Jan 2025, 21:44","31 Jan 2025, 22:56","","Lateral Raise (Cable)",,"",0,"normal",5,15,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Pull Up (Weighted)",,"",0,"normal",10,10,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Pull Up (Weighted)",,"",1,"normal",10,8,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Pull Up (Weighted)",,"",2,"normal",,12,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Seated Row (Machine)",,"",0,"normal",68,12,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Seated Row (Machine)",,"",1,"normal",68,12,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Seated Row (Machine)",,"",2,"normal",68,10,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Preacher Curl (Machine)",,"",0,"normal",60,10,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Preacher Curl (Machine)",,"",1,"normal",60,9,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Preacher Curl (Machine)",,"",2,"normal",60,7,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Lat Pulldown (Cable)",,"",0,"normal",67,12,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Lat Pulldown (Cable)",,"",1,"normal",67,12,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Lat Pulldown (Cable)",,"",2,"normal",67,10,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Shrug (Machine)",,"",0,"normal",100,15,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Shrug (Machine)",,"",1,"normal",100,15,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Shrug (Machine)",,"",2,"normal",100,15,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",47,12,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",47,12,,,
"Pull","30 Jan 2025, 21:40","30 Jan 2025, 22:50","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",47,12,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Incline Bench Press (Barbell)",,"",0,"normal",50,11,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Incline Bench Press (Barbell)",,"",1,"normal",50,9,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Incline Bench Press (Barbell)",,"",2,"normal",50,6,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Seated Shoulder Press (Machine)",,"",0,"normal",32,9,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Seated Shoulder Press (Machine)",,"",1,"normal",34.5,8,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Seated Shoulder Press (Machine)",,"",2,"normal",32,9,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Decline Bench Press (Smith Machine)",,"",0,"normal",62,12,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Decline Bench Press (Smith Machine)",,"",1,"normal",72,10,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Decline Bench Press (Smith Machine)",,"",2,"normal",72,10,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Triceps Extension (Cable)",,"",0,"normal",24.5,12,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Triceps Extension (Cable)",,"",1,"normal",24.5,12,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Triceps Pushdown",,"",0,"normal",28,12,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Triceps Pushdown",,"",1,"normal",28,12,,,
"Push","30 Jan 2025, 01:15","30 Jan 2025, 02:16","","Lateral Raise (Cable)",,"",0,"normal",5,15,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Pull Up (Weighted)",,"",0,"normal",10,10,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Pull Up (Weighted)",,"",1,"normal",10,8,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Pull Up (Weighted)",,"",2,"normal",,12,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Seated Row (Machine)",,"",0,"normal",68,12,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Seated Row (Machine)",,"",1,"normal",68,10,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Seated Row (Machine)",,"",2,"normal",68,10,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Preacher Curl (Machine)",,"",0,"normal",60,10,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Preacher Curl (Machine)",,"",1,"normal",60,8,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Preacher Curl (Machine)",,"",2,"normal",60,6,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Lat Pulldown (Cable)",,"",0,"normal",67,12,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Lat Pulldown (Cable)",,"",1,"normal",67,12,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Lat Pulldown (Cable)",,"",2,"normal",67,10,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",47,12,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",47,12,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",47,12,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Shrug (Machine)",,"",0,"normal",100,15,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Shrug (Machine)",,"",1,"normal",100,15,,,
"Pull","28 Jan 2025, 21:26","28 Jan 2025, 22:36","","Shrug (Machine)",,"",2,"normal",100,15,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Incline Bench Press (Barbell)",,"",0,"normal",50,11,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Incline Bench Press (Barbell)",,"",1,"normal",50,8,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Incline Bench Press (Barbell)",,"",2,"normal",50,7,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Seated Shoulder Press (Machine)",,"",0,"normal",39,5,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Seated Shoulder Press (Machine)",,"",1,"normal",32,10,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Seated Shoulder Press (Machine)",,"",2,"normal",32,11,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Flat iso-Lateral Press",,"",0,"normal",48,12,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Flat iso-Lateral Press",,"",1,"normal",48,10,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Flat iso-Lateral Press",,"",2,"normal",48,12,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Triceps Extension (Cable)",,"",0,"normal",24.5,12,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Triceps Extension (Cable)",,"",1,"normal",24.5,12,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Triceps Pushdown",,"",0,"normal",28,12,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Triceps Pushdown",,"",1,"normal",28,12,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Butterfly (Pec Deck)",,"",0,"normal",54,10,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Butterfly (Pec Deck)",,"",1,"normal",54,10,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Butterfly (Pec Deck)",,"",2,"normal",54,8,,,
"Push","24 Jan 2025, 22:49","25 Jan 2025, 00:21","","Lateral Raise (Cable)",,"",0,"normal",5,15,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Hanging Leg Raise",,"",0,"normal",,10,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Hanging Leg Raise",,"",1,"normal",,15,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Hanging Leg Raise",,"",2,"normal",,15,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Leg Extension (Machine)",,"",0,"normal",68,15,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Leg Extension (Machine)",,"",1,"normal",68,15,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Leg Extension (Machine)",,"",2,"normal",68,15,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Crunch (Machine)",,"",0,"normal",30,12,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Crunch (Machine)",,"",1,"normal",30,12,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Crunch (Machine)",,"",2,"normal",30,12,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Seated Leg Curl (Machine)",,"",0,"normal",61,15,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Seated Leg Curl (Machine)",,"",1,"normal",68,12,,,
"Supplement","23 Jan 2025, 21:16","23 Jan 2025, 22:01","","Seated Leg Curl (Machine)",,"",2,"normal",61,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Pull Up (Weighted)",,"",0,"normal",10,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Pull Up (Weighted)",,"",1,"normal",10,10,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Pull Up (Weighted)",,"",2,"normal",,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Seated Row (Machine)",,"",0,"normal",68,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Seated Row (Machine)",,"",1,"normal",68,10,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Seated Row (Machine)",,"",2,"normal",61,15,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Preacher Curl (Machine)",,"",0,"normal",53,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Preacher Curl (Machine)",,"",1,"normal",53,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Preacher Curl (Machine)",,"",2,"normal",53,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Lat Pulldown (Cable)",,"",0,"normal",67,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Lat Pulldown (Cable)",,"",1,"normal",62,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Lat Pulldown (Cable)",,"",2,"normal",57,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Iso-Lateral Row (Machine)",,"",0,"normal",85,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Iso-Lateral Row (Machine)",,"",1,"normal",85,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Iso-Lateral Row (Machine)",,"",2,"normal",85,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",47,12,,,
"Pull","21 Jan 2025, 23:04","22 Jan 2025, 00:22","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",47,12,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Incline Bench Press (Barbell)",,"",0,"normal",50,12,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Incline Bench Press (Barbell)",,"",1,"normal",50,10,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Incline Bench Press (Barbell)",,"",2,"normal",50,8,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Overhead Press (Dumbbell)",,"",0,"normal",32,12,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Overhead Press (Dumbbell)",,"",1,"normal",32,8,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Overhead Press (Dumbbell)",,"",2,"normal",32,8,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Flat iso-Lateral Press",,"",0,"normal",48,10,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Flat iso-Lateral Press",,"",1,"normal",48,10,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Flat iso-Lateral Press",,"",2,"normal",48,8,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Triceps Extension (Cable)",,"",0,"normal",24.5,12,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Triceps Extension (Cable)",,"",1,"normal",24.5,12,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Triceps Pushdown",,"",0,"normal",28,10,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Triceps Pushdown",,"",1,"normal",28,12,,,
"Push","21 Jan 2025, 06:05","21 Jan 2025, 07:17","","Lateral Raise (Cable)",,"",0,"normal",5,15,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Pull Up (Weighted)",,"",0,"normal",10,8,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Pull Up (Weighted)",,"",1,"normal",10,8,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Pull Up (Weighted)",,"",2,"normal",,12,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Seated Row (Machine)",,"",0,"normal",68,8,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Seated Row (Machine)",,"",1,"normal",63.5,12,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Seated Row (Machine)",,"",2,"normal",63.5,12,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Preacher Curl (Machine)",,"",0,"normal",53,12,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Preacher Curl (Machine)",,"",1,"normal",53,10,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Preacher Curl (Machine)",,"",2,"normal",53,10,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Lat Pulldown (Cable)",,"",0,"normal",67,12,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Lat Pulldown (Cable)",,"",1,"normal",62,12,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Lat Pulldown (Cable)",,"",2,"normal",62,12,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Iso-Lateral Row (Machine)",,"",0,"normal",85,10,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Iso-Lateral Row (Machine)",,"",1,"normal",85,10,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Iso-Lateral Row (Machine)",,"",2,"normal",85,10,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Hammer Curl (Dumbbell)",,"",0,"normal",28,10,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Hammer Curl (Dumbbell)",,"",1,"normal",28,8,,,
"Pull","18 Jan 2025, 00:46","18 Jan 2025, 01:58","","Hammer Curl (Dumbbell)",,"",2,"normal",24,10,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Incline Bench Press (Barbell)",,"",0,"normal",50,12,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Incline Bench Press (Barbell)",,"",1,"normal",50,10,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Incline Bench Press (Barbell)",,"",2,"normal",50,8,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Seated Shoulder Press (Machine)",,"",0,"normal",32,10,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Seated Shoulder Press (Machine)",,"",1,"normal",32,8,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Seated Shoulder Press (Machine)",,"",2,"normal",25,12,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Flat iso-Lateral Press",,"",0,"normal",58,8,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Flat iso-Lateral Press",,"",1,"normal",48,10,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Flat iso-Lateral Press",,"",2,"normal",48,10,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Triceps Extension (Cable)",,"",0,"normal",24.5,12,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Triceps Extension (Cable)",,"",1,"normal",24.5,12,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Triceps Pushdown",,"",0,"normal",24.5,12,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Triceps Pushdown",,"",1,"normal",24.5,12,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Lateral Raise (Cable)",,"",0,"normal",5,15,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Butterfly (Pec Deck)",,"",0,"normal",47,12,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Butterfly (Pec Deck)",,"",1,"normal",47,12,,,
"Push","16 Jan 2025, 22:19","16 Jan 2025, 23:29","","Butterfly (Pec Deck)",,"",2,"normal",47,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Pull Up (Weighted)",,"",0,"normal",10,8,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Pull Up (Weighted)",,"",1,"normal",10,8,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Pull Up (Weighted)",,"",2,"normal",,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Iso-Lateral Row (Machine)",,"",0,"normal",85,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Iso-Lateral Row (Machine)",,"",1,"normal",85,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Iso-Lateral Row (Machine)",,"",2,"normal",85,10,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Preacher Curl (Machine)",,"",0,"normal",53,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Preacher Curl (Machine)",,"",1,"normal",53,10,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Preacher Curl (Machine)",,"",2,"normal",53,10,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Lat Pulldown (Machine)",,"",0,"normal",75,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Lat Pulldown (Machine)",,"",1,"normal",75,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Lat Pulldown (Machine)",,"",2,"normal",75,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,12,,,
"Pull","15 Jan 2025, 21:10","15 Jan 2025, 22:03","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Incline Bench Press (Barbell)",,"",0,"normal",50,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Incline Bench Press (Barbell)",,"",1,"normal",50,10,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Incline Bench Press (Barbell)",,"",2,"normal",50,8,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Overhead Press (Dumbbell)",,"",0,"normal",32,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Overhead Press (Dumbbell)",,"",1,"normal",32,8,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Overhead Press (Dumbbell)",,"",2,"normal",32,8,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Decline Bench Press (Smith Machine)",,"",0,"normal",62,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Decline Bench Press (Smith Machine)",,"",1,"normal",62,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Decline Bench Press (Smith Machine)",,"",2,"normal",62,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Triceps Extension (Cable)",,"",0,"normal",24.5,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Triceps Extension (Cable)",,"",1,"normal",24.5,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Triceps Pushdown",,"",0,"normal",28,10,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Triceps Pushdown",,"",1,"normal",24.5,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,12,,,
"Push","14 Jan 2025, 22:14","14 Jan 2025, 23:32","","Lateral Raise (Cable)",,"",0,"normal",5,12,,,
"Push","12 Jan 2025, 00:51","12 Jan 2025, 01:50","","Incline Bench Press (Dumbbell)",,"",0,"normal",48,8,,,
"Push","12 Jan 2025, 00:51","12 Jan 2025, 01:50","","Incline Bench Press (Dumbbell)",,"",1,"normal",48,7,,,
"Push","12 Jan 2025, 00:51","12 Jan 2025, 01:50","","Incline Bench Press (Dumbbell)",,"",2,"normal",44,8,,,
"Push","12 Jan 2025, 00:51","12 Jan 2025, 01:50","","Chest Dip",,"",0,"normal",,10,,,
"Push","12 Jan 2025, 00:51","12 Jan 2025, 01:50","","Chest Dip",,"",1,"normal",,10,,,
"Push","12 Jan 2025, 00:51","12 Jan 2025, 01:50","","Chest Dip",,"",2,"normal",,10,,,
"Push","12 Jan 2025, 00:51","12 Jan 2025, 01:50","","Chest Press (Machine)",,"",0,"normal",47,10,,,
